name,date,rating,year,state,clean_review,len_review
Kate,2014-07-08,1.0,2014,OR,the last few times ive gone to this starbucks the barista named kayce  was really unsociable and seemed like she was judging me for my method of paying for my starbucks drinks she was super talkative with the customers before me and then when it was my turn she rushed me through my ordering experience i even initiated a conversation with her once and was pretty much ignored she does not seem like she likes working at starbucks at all,80
Riz,2014-06-17,1.0,2014,ON,employee at the starbucks branch at the toronto eaton centre store within indigo chapters saw me approaching and completely ignored me until her colleague noticed and took my order instead i stood in line like anyone else and said hi and made my order like anyone else  but when i spoke she kept looking down and wouldnt answer me  she only responded when her colleague noticed this was rude and extremely insulting and i wish id gotten her name,79
Steffanie,2014-05-28,2.0,2014,CA,my husband goes to the virginia hills starbucks in martinez ca every morning for our coffee i always have a venti cinnamon latte for the last two months the amount in the cup has been getting less and less this morning my latte level was at the third square down that reads syrup im sorry but for the amount of money we pay for this i expect the cup to be pretty full this may seem like a small thing to complain about but i can tell you this is the first time i have ever made a customer complaint so it isnt small to me i wont be buying from this starbucks again,114
Kelly,2014-05-19,1.0,2014,WA,i have been making a special product for over  years and everyone of my friends and family encouraged me to send it into starbucks after two christmases in a row it sold out in local cafes and i was unable to meet special orders so i made up a fresh batch boxed it up nicely and decorated the packages i wrote a very nice letter giving the ceo my background and even sent it with a return signature so he would know how to trace the package back to the sender,91
Jenny,2014-04-04,1.0,2014,CA,i was poisoned by my smoothie after a few hours my stomachache got worse and worse then came  hours of extreme vomiting could not even keep water down i got fever the runs if i cant keep water down by tomorrow it is off to the hospital for me starbucks needs to pay better attention to product handling and storage i will never ever go back,66
Nathanial,2014-04-01,3.0,2014,CA,just to comment to emily who believes she can park in the handicapped parking space without consequence you may not read this but on the small chance you do i will take the time to share my thoughts as a reader of your complaint post you were undoubtedly in the wrong with this starbucks incident when someone asked you to move your car it was less likely because they singled you out for harassment but more likely because youre one of the frequent violators that has the audacity to believe that your convenience for parking near the store is of greater value than the possible impact of inconvenience caused to those disabled individuals that actually need and rely on those designated spaces ,122
sarah,2014-03-30,1.0,2014,OH,i bought a commuter mug in late december  their promotion of buy a  mug and get free drinks all january stainless steel with a screen print of the original starbucks location the lip is rusting now after  months use when i contacted them they said they had no warranty on their goods and the return policy was restricted to  days with receipt i dont expect stainless steel to rust,69
Tom,2014-03-28,1.0,2014,NV,i recently purchased two  starbucks gift cards off of ebay from two separate owners i received them consolidated them onto a single card and even transferred my own funds from another registered card onto this card all amounts were there and all was good i went to use my starbucks gift card with a  balance on the morning of  and was told the account was closed you can how i felt i got right on the phone with starbucks customer service and was told that this account was closed due to fraudulent activity i asked for details so i could research with my sellers on ebay and they provided nothing i notified both ebay sellersone took it upon themselves to contact starbucks directly and was informed by starbucks that it was not his card that was fraudulent but the other  that was illegal the second seller was very receptive and refunded my purchase amount within the day,157
Maddie,2014-03-27,1.0,2014,CA,on  at approx pm i went to the drive thru starbucks located on  alvarado blvd union city ca  upon arrival my boyfriend asked if a drip coffee was available as we are not heavy coffee drinkers and wanted to venture out of our usual drinks the barista first laughed and i can clearly hear from the drive thru window of her telling her colleagues of what we ordered while chuckling then she asked what size we wanted we ordered a tall and then proceeded to ask if an americano was stronger in caffeine or the drip coffee she sarcastically said that coffee is stronger than espresso but was chuckling the whole time and double repeated that i just wanted a tall plain black coffee we then proceeded to the window and the same barista leaned out of the window to say im sorry that i laughed but you dont think we have coffee here at a coffee shop ,158
Raul ,2014-03-25,1.0,2014,NM,in the last three weeks at two different locations of sbx in las cruces nm i paid for a tall cup of reg coffee at least four times the barista tipped the larger brewer giving me the bottom of the barrel im glad i was watching they apologized and gave me coffee from another container i dont think its the employees fault im sure theyre following corp policy also ive witnessed so many discrepancies of cost charges add on charges on and on ive witnessed folks order food and ask where is the order i hear the barista say i forgot sorry this with only a few customers in the store sadly it seems they dont pay the experienced baristas to stay and hire new folks and train them on the job you hear at the register oh excuse them theyre in training or this is my second day i only go to sbx if a friend is paying for my drink ,162
Anny,2014-03-21,1.0,2014,CA,ordered my usual tall iced doppio espresso with milk and hazelnut never paid more than  i get charged extra for sweetened flavoring but was at the los banos ca location and was charged an extra  cents for milk i asked the barista at the window why i was charged for something that is provided for free at the counter and she said that because she filled it up to the rim it was a tall drink it wasnt even like i asked for a gallon of milk the girl talked to me like i was dumb i asked another barista a different day why i was charged for milk and she said i shouldnt have been charged im so disappointed and the girl that charged me acted like i was trying to get something for free,136
Walker,2014-03-18,1.0,2014,FL,there was a long black hair in my blended beverage not on my sandwich which i might be able to see before it entered my mouth but inside my blended beverage which was in turn sucked through my straw into my mouth with who knows how many smaller chopped up pieces im done with starbucks as a whole,58
Charlotte,2014-03-09,1.0,2014,TN,i went into your franklin tn location after having a series of cardio tests i was dressed in workout clothes without makeup when it was my turn to order your employee looked around me and asked to help the person behind me i said excuse me i was next in line she took the womans order made her order first and apologized for me saying i was first i left without my order of course i was polite because i had done nothing to cause this behavior i am a therapist with a successful practice wow your employees can use some customer service training just thought you would like to know i would want to know if one of my employees treated a customer in that fashion,127
Mindy,2014-01-08,3.0,2014,WA,got our verismo in early december works great and love the coffee we get out of it the issue is the availability of the pods several grocery stores in our small town have in store starbucks but none cary the verismo pods they do however carry the kcup pods the one starbucks store close to us   miles has been out of espresso pods the three times we have stopped by the only dark roast is verona and that same store has had only decaf on two occasions im wishing i had bought a keurig instead as availability of starbucks coffee is much better im giving it another month and if things havent improved im putting my verismo on ebay,119
Araceli,2013-12-30,1.0,2013,TX,the other day dec th  my son and i bought a caramel frappuccino and a slice of bread at starbucks i was drinking the coffee heading back home and i ate a bite of the bread we stop at a dollar store and when i was at the register my stomach started feeling upset and my body was shaking i got on my car and started driving back home i had to pull aside i was throwing up continuously on my car after i finish throwing up my lips started feeling numb and i rush to get home and change because i was covered in vomit when i arrive home my eye and face were swollen my hand and body had a rash so i rushed myself to the hospital when i arrive to the hospital i had difficulty breathing at the hospital they had to give me three different ivs to get the rash and symptoms down i told the doctor that after  min that i drank the coffee i started feeling sick and he told me that i had food poison by something in the coffee ,188
Krystallena,2013-12-10,1.0,2013,FL,i was burned by hot water from a cup without a lid when i purchased a drink back on august   the barista who handed me the cup at the register even got the burn spray and bandage for me in result i had to go to the hospital and incurred a bill i now have a scar on my left hand and had  degree burns from this incident this happened at store    e rd street space mc new york ny   ,80
Umi,2013-12-05,4.0,2013,MN,had a few bad experiences at a local starbucks  out of the last  drinks were wrong so i wrote a complaint to starbucks customer relations about a day later i got an email that even said they would look into the service at at location about  weeks later i got a letter and  free drink cards sent i definitely think its a step in the right directions some locations have offered great service and this location continued to provide subpar even at times bad service the reply although wont fix the location its a hope it might and definitely more than i have ever received from mcdonalds the s of times ive complaint about a particular location primarily the one right next to my house so yes all in all the overall customer service i have received from starbucks have been positive attached the letter and coupons had to cut of the top half of the letter because my name is in it and unfortunately it also cropped out the starbucks header,172
David,2013-12-03,1.0,2013,AZ,treated like an idiot because i asked for a water with my order they then gave me the wrong drink ended up being another customers this upset the other customer the ladies that work here are idiots they try to remember peoples orders and names and get them wrong every time i find it hard to believe that i used to got to this place with such fakeness,68
Joffre,2013-11-18,1.0,2013,BC,i do not know why kraft would want to distribute starbucks coffee it is the worst coffee i have ever tasted and they have no idea how to make a good coffee come to australia to see how it is done,41
Jen,2013-10-23,1.0,2013,CA,manager attacked my sister and i we were smoking  feet away from door and policy there is  her employee was smoking in her car next to us and she was ok with that until she saw us smoking and started yelling at us we were sitting minding our own business trying to have a personal conversation and she went off she is always rude and has a attitude i used to go there all the time but not anymore and we had to call the police because it was total harassment she was so out of line and we told her to just stop yelling and go away and that made her more mad we have never been treated so bad by anyone anywhere in our lives we smoke outside by the ashtray and so do the police when they come have coffee and we know all of them because our father was a cop in that area making a corporate complaint for being harassed,165
Maryse,2013-10-13,2.0,2013,NY,poor service at the starbucks on main st in smithtown ny on september  i was short changed  dollars i gave the cashier  dollars he gave  back when i complained and ask to speak to the manager he told that he was the manager i was so angry i walked away i will never step foot in a starbucks again if this how they thank their customers then they dont need my money it already is ridiculously expensive so i will be going to seven eleven,85
Steve,2013-10-04,2.0,2013,CO,what used to be a quiet spot for coffee and a morning snack has changed in addition to baristas shouting orders there is the tapping of stainless steel containers and music turned up to an annoying level trying to get the attention of a barista to inform them of the extraneous noise is almost impossible to end i assume starbucks has made their gobs of dollars and that the customers attitude can be damned i have been a customer of starbucks for at least  years i may have to drink elsewhere,91
Emily,2013-09-23,1.0,2013,NY,yesterday i went to starbucks for what i thought was going to be a relaxing cup of coffee i planned on meeting my friend there and having a relaxing time well it didnt go as planned because i parked in the handicapped spot no i didnt have a handicapped sticker and i was standing on line when a store associate in front of everyone stood in the middle of the store and loudly said is that your car in the handicapped spot and i responded yes he says can you move it i said no and i began explaining why when another store associate female began getting loud and telling me i had to move it i said i was not moving my car because they pick and choose when they want to enforce this rule and when its convenient for them i continued to say if youre going to enforce a rule it needs to be enforced all the time not just when its convenient to enforce ,168
David,2013-08-16,1.0,2013,OH,warning i recommend that you check all of your credit card statements every month for starbucks card reload transactions my visa csr informed me that a lot of stolen credit card numbers not physical cards are used to reload starbucks cards my banks csr informed me that i will probably not receive a credit from starbucks before november for the  visa charge to reload some strangers starbucks card in july note other than a case number i received no information from four starbucks csrs,84
Jessica,2013-08-06,2.0,2013,CA,looking at my back statement i see them charging me doubles more often than one time within a day when i only got coffee once there,26
Daniel,2013-07-18,1.0,2013,TX,i have been having issues with this starbucks location in humble tx  fm i always order my coffee at  degree so it is not too hot for me to drink there is one particular person who always makes it too hot this time it was very hot and i was unaware because of the out shield holder so i took a big drink and scalded my mouth and throat and spitted out the coffee all over my car and spilled the other portion on my lap i turned my car around to tell them something when i approached the girl she said it has nothing to do with her and i have nothing to complain about i became very angry and told her this better not ever happen again then once more she gave my wife and i another incident this time i called the starbucks number and notified the regional manager and they told me they would send me a  gift card however this is not justice this girl owes my wife and i a sincere apology or she should be fired,183
Andrew,2013-07-15,1.0,2013,NY,i ordered a tall ice coffee and a cup of ice water and they gave me a grande ice coffee and tried to charge me for it when i specifically told them that i wanted a tall another time the starbucks employee gave me my change and told me not long after that she had given me too much change that she had given ten cents extra and when i gave it back to her she was no longer over the counter and instead of putting the money back into the drawer she just took it in her hand just yesterday i walked into a starbucks to order my usual tall ice coffee and the employee gave me an attitude and spoke to me in a barely audible voice and she looked visibly distressed that i was standing in front of her ordering a drink ,145
Kip,2013-06-27,1.0,2013,CA,i want to share with you a story about how starbucks really feels about you i am a starbucks almost daily regular so much so that they sent me one of their gold cards i was in the starbucks in vallejo california at the junction of    the monday before last waiting in line and another customer came in to the store who was obviously angry and troubled though i did not know why i felt that he was on the verge of doing something although i did not know what one of the counter people then smiled and said something to him which eased my apprehension for a moment ,109
Susan,2013-06-10,1.0,2013,AZ,i had a balance of  showing on my card every time i looked at it for quite some time on my regular starbucks card last saturday i attempted to transfer it to the gold card and the transfer wasnt complete but the balance shows zero on my regular card and did not show up in the gold card they told me i had not refreshed my card on the internet now ive looked at that balance on several different internet screens so im not sure what they are saying on the iphone passbook it still shows the  balance but nowhere else what happened to it they said i didnt have a balance,112
Jose,2013-06-02,2.0,2013,CA,this morning i picked up the sunday edition of the ny times and paid a healthy  for it only to discover that this freshly opened paper was missing sections in the past i had picked up the same paper and found  sections missing and attributed it to someone rifling through it at the store prior to purchasing it but this morning the newspapers were still bound together and had not been read or touched by a prior reader and again the travel section and the book review section were missing  and those are my two favorite parts now i realize that the prior incidents were not done by someone else and instead this local starbucks receives and sells a partial paper for full price has anyone else encountered this,129
Karen,2013-05-04,2.0,2013,OH,i live in grove city ohio and our starbucks employees are awesome and friendly i go there so much they know me so my complaint isnt about our franchises here or the employees i am bored of the choices that are offered and i think the mocha coconut frappe should be brought back its cool and refreshing and not too rich it seems that if you dont like caramel your choices are pretty limited which i find annoying i always look forward to the change of seasons to see what new things youre going to have but lately its just the same stuff over and over again so i have resorted to trying frozen coffee drinks elsewhere because its something different and they are cheaper i want the mocha coconut brought back along with the mocha malt frappe that you had summer  years ago or so it was very very good,151
Davida,2013-04-30,1.0,2013,NV,i had to wait in a very long line  different times to get my order correct all i wanted was my scone heated and served with a fork and napkin why was that so difficult toddler walked in with his mom and started hitting both me and my laptop mom said he wasnt hitting you that hard i said it doesnt have to be that hard if you live in chronic pain starbucks employees did nothing to help me i had to quickly leave police said that i should have called them asap i did not want to cause a scene corporate starbucks sided with the employees and said they shouldnt have helped me at all,116
Theresa,2013-03-26,1.0,2013,IL,the starbucks on north and wells has got to have the worst customer service of any starbucks ive been to throughout the entire country why is it if they mess up a simple drink they give the customer an attitude no matter how many times i clearly repeat my uncomplicated drink more often than not they make it wrong then how dare i ask to have them politely remake it how dare i newsflash starbucks employees if you make a drink wrong you might have to remake it shocking i know when you make a customers  drink wrong its not their fault its yours therefore instead of giving an attitude the right thing to do would be to apologize for your error,122
Bill,2013-03-22,1.0,2013,FL,i go to starbucks often and this is the closest to my home i most often drink iced coffee with milk they almost always try to sweeten it i never order it sweetened i always say nothing else after placing my order this is not what prompted this review yesterday morning at about am i was excited to get a free drink and use my card on my iphone app yes i go a lot when i took out the coupon and was about to ask if i could get my usual cheaper than the drink on the coupon the barista said someone had mass produced the coupon so starbucks was no longer accepting it how can you stop using a coupon with a good date on it i didnt want to be without coffee so i bought an iced coffee with milk and they got it right but the guy in front of me brought his back because they added sweetener without asking this is a newer starbucks but it has been there long enough to not worry about  cup of coffee vs losing a customer,187
Jessica,2013-02-26,1.0,2013,OK,this was the last thing i thought i would be doing today when i was attempting to order a large number of gift cards online on starbucks bb corporate sales site i was having an issue with uploading my document with names and addresses i wanted the cards sent to so i emailed them with my question and document later on in the day i realized this matter is pressing and they probably werent going to get to my email today so i got back on and noticed the need help call  for assistance  so i did,97
Michael,2013-02-08,1.0,2013,CA,this is specifically in regards to the store located on  foothill blvd rancho cucamonga ca  this morning i came in around for what i thought was a simple order but oh was i wrong not only did the barista making my iced americano give me almost no ice if i remember correctly i asked for an iced americano he also gave me this very dirty look when i asked he put more ice in the drink that was nothing however compared to what his shiftlead for the store did with my second drink ,93
Kriz,2013-02-06,1.0,2013,Other,im a gold member and regular at starbucks ive been going every day for the past  years spending thousands of dollars per year ordering the same drink the white mocha i get costs  every day its a quad venti  pump no whip wm but in the past year or so the baristas have been lazy on numerous occasions they never mix the syrup like before now i have to ask them to which is crazy i mean how much more should i spend for them to do their job its not a huge complaint but if i dont check it i sometimes suck up pure syrup just venting on my venti,111
Julia,2013-01-06,2.0,2013,OR,the coffee was very old and had no flavor its worse than coffee left sitting in a big aluminum urn in an office this happened three times i was thinking the third time might be a charm but it turned out the same as last two visits a bust i have to say the people behind the counter and window could use training in customer service also they have lots to say to each other and leave the customer hanging out to dry sad thing is i waited with great anticipation on this store opening its difficult to turn into  bump tires on car in drivethru lane both times i used the window in which the service wasnt quite as bad as the service inside,125
Erika,2012-12-27,1.0,2012,IL,i have lived in old irving park for over  years and have been a loyal customer at the starbucks in my neighborhood as well as to the starbucks corporation in general i buy at least  or more lattes a week and spend thousands of dollars a year on the company i have never had an issue with the store but in the last few weeks i have had  incidents with  separate employees,72
J M,2012-12-21,2.0,2012,WA,i dont shop online at starbucks because whenever i try to email a question the email never works just try filling out the form and then hit the send button the only thing that will happen is that your email will reappear apparently unsent press it again and the same thing happens again and again its the groundhog day of emails,61
Anony,2012-12-20,1.0,2012,FL,if i could give negative stars i would i was given a starbucks card as a gift what a scam these gift cards are i dont drink coffee but decided to try to make the best of it and see if there was anything on their website to buy i figured id go ahead and purchase some of their overpriced honey just to use up the card but after i went through all of the time and trouble on their unfriendly website to register register the card register for the store etc and jumped through all of those stupid hoops i finally got to the checkout i entered the long card number and pin and it says cards cant be used right now because the site is down for maintenance that was at pm yesterday ,135
Linda,2012-11-28,2.0,2012,CA,i think you should know that as a long time consistent customer i am actively seeking a different coffee shop i frequent starbucks throughout southern california usually spending up to an hour or slightly longer the environment is always freezing ive mentioned this to the baristas in san diego point loma temecula all of them especially the one i often go to in the meadows it doesnt matter what time of year it is the air conditioning is always cranking nothing ever changes and no one cares my only recourse is to give up and start going to coffee places which are inviting and comfortable thought you should know,109
Maria,2012-11-06,1.0,2012,CA,i always go to the starbucks in oakland on hegenberger and ive never really had an issue with service until last night the barista  was rude to me and my children she seemed very detached from her responsibilities and ability to be friendly usually when i come i only see two girls  and  who are both very sweet and willing to do what it takes to satisfy me and kids  always puts a really big smile on my kids faces and mine shes a really sweet girl unfortunately she was off tonight but last night my kids asked for pastries and  person in charge ignored my son due to her deep concern with texting she never even acknowledged him standing there  later helped him i studied for some time to overhear the night shift complaining about the job to a guy who came in if she hates her own manager and the way shes treated here why not quit it will probably do us good customers some justice ,168
Jane,2012-10-08,2.0,2012,MO,ive been going to this starbucks independence location across from independence center mall for years and service has been getting worse but yesterday it hit rock bottom both girls were extremely rude asking why i was in there duh dumb  to get coffee upon ordering the drink and food for a friend the one girl threw the food on the counter nearly causing it to hit the floor and the other girl named alyssa making the coffee tossed the container on the counter nearly causing the cup to hit the floor okay its just going to hit your floor and make a mess that you will have to clean up this location is going downhill,115
Corey,2012-09-23,1.0,2012,GA,my girlfriend and i went to starbucks like most other nights and got a couple of drinks we were about to drive off but it was so nice outside that we went for a minute walk down the road and back when we got back my car had been booted by the security company for that starbucks i explained we went for a minute walk and what would the difference be if we sat inside for  minutes the guy refused to remove the boot and kept saying we left the parking lot there were no other cars in the lot because the store closed at  so this was completely unreasonable i tried to get the employees inside to print the receipt showing the time but they would not help the situation i had to pay  to get it removed and that was so wrong way to give the big  to what was a loyal customer i will never spend another dollar at starbucks again,164
Annonymouslydiscriminated,2012-09-05,1.0,2012,NY,i live and worked in soho nyc for years i lived around the corner of spring street i began to go there a lot to use internet and meditate between life for hours or not so many and use the bathroom when i had to as i have a running bladder i dont even drink coffee and start on decaf when i go there because i feel i have to buy some places are severely abusive about this soho is clean at least most of time of bathroom dirt,89
Larry,2012-09-04,2.0,2012,CA,i go regularly to the starbucks at  south vasco road livermore ca and over the past few months service has dropped today i went in at  am and the dark roast coffee i ordered was barely lukewarm since i had already left i was not going back the problem is that for me to go to another coffee place i have to change my routes which i am going to do too many mistakes with no coffee brewed short staffed etc petes is downtown i guess i will go there if i want coffee or go to one of the fast food places,103
Kim,2012-08-20,5.0,2012,NJ,i have been a starbucks customer for many years and i had the worst experiences at starbucks on saturday august th at bergen town center target paramus t i had ordered strawberry smoothie for my daughter my daughter has a severe allergy to milk and she had an anaphylaxis at the store after drinking the smoothie before i ordered the smoothie i asked the employee three times if the smoothie was okay because my daughter had a severe allergy to milk i made it clear to her that she cannot have any milk contact she told me that the smoothie will be just strawberries and soy milk so it will be fine so i ended up ordering one for my daughter because she said it will be in the separate soy milk blender and and she will be using soy milk ,142
Hedy,2012-08-08,2.0,2012,KY,my husband and i went to the hospital down at lex ky for appointment we were there for about four hours when we came i told my husband lets get us a cup of coffee i told my husband that starbucks has the best coffee because he had never had starbucks before so we stopped in by going out the door at the hospital we did not have to stand there for long and we tried the regular coffee i got my starbucks coffee with cream and my husband got his coffee black we went outside and started to drink the coffee and my husband started saying how bad it was i told him this is the best then i took a drink and it was the worst coffee i had ever drunk in my life i would have never given the coffee away and i sure would not have charged anyone for it i would have taken it back but we were getting on the bus to go to the garage parking lot the coffee tasted like it was burned and it was so bitter that it made us sick just tasting it it made me angry because we paid so much money for coffee like this and had to trash it,213
Carol ,2012-08-05,1.0,2012,OR,starbucks in safeway bend  i was in safeway the one on franklin getting a coffee in starbucks during the week there was a person in front of me who was served and had their coffee by a girl by the name of  she was talking to the customer and paid no notice of me another person came up behind me and also wanted a coffee got sick of waiting and walked off in the end i also did myself who is this young lady and why is she still working here she was so rude and i would like this to be taken care of as soon as possible thank you,111
John,2012-08-03,2.0,2012,ER,one fatty malay guy who is working at sunway carnival mall is not polite when i pressed my order he showed me his uncomfortable face to me  no smiling at all and talked to me very rudely the service is so poor,42
H,2012-07-12,1.0,2012,CA,my husband and i are regular shoppers there at least once a week early morning we stop to get coffee at the starbucks located inside the store the girl with long hair and who wears eyeglasses is always  this barisita is crappy and grouchy you can see she hates her job she always makes you wait for your coffee sometimes you need to remind to give you back your change,70
Phil,2012-06-23,1.0,2012,Other,because the incompetent manager  at store no  does not like me she called a cop on me and told the cop lies about me and said i was barred from the store and the other starbucks in the district since when does a store manager dictate the policies for the district on that same day she served me coffee and a brownie a half hour before the cop showed up she set me up before that happened i was regular loyal customer and i told my friends and relatives about this incident they are going to cut up their gold cardsthe worst part of this was that the fool manager and the cop yelled at me to get out of the store and the idiot cop did not want to hear my side i was humiliated in front of the employees and the customers and that moron the district manager wont help me and she loves her i believe nobody at starbucks will help me maybe its a blessing in disguise that people find out about this horrible company because there are better coffee companies out there,187
Rebecca,2012-05-30,2.0,2012,FL,after numerous complaints to starbucks about an incident that occurred at the indian harbour beach florida store its quite apparent that starbucks does not care how customers are treated foul language is acceptable towards customers telling customers to shutup is also acceptable slamming customers is also okay from the rude barista at the starbucks in indian harbour beach florida be careful of writing to corporate as you will be labeled as a troublemaker by the manager and if you think you were treated badly before it gets worse if they are told who wrote to corporate i will never go back to this location the main barista has had numerous complaints and still has a job disgusting,117
Gary ,2012-05-23,5.0,2012,Other,i traveled from aberdeen to elgin which is about  miles and i stopped at starbucks for a cup of coffee it was fine going in placing my order and paying for it but getting my coffee there was some sort of problem my order was in and all the rest of the people about  or  people after me in the queue all got theirs and i was still waiting for mine so i just asked for my money back as i never had all day to wait i myself have medical problems and after a hour drive it would be nice to have a cup of coffee before having to drive back to aberdeen,114
Rosina,2012-05-09,1.0,2012,MA,numerous starbucks locations i frequent have indoor temps that are too cold i have made calls to the   spoken to managers at the locations and even left a phone message with the district manager i have spoken to other customers and they too have said that it is too cold the ac is on in winter yes really and when it is cold outside i am beyond annoyed as i have been a loyal customer for years and have been trying to get an answer for more than one year it is very uncomfortable to be wearing my coat inside and have semi frozen hands because everywhere i sit there is a blast of cold air this is extremely wasteful and uncomfortable for your customers i am fed up by the lack of response to this i am thinking of going elsewhere,142
Michael,2012-05-08,1.0,2012,Other,think you have it bad i will never go to starbucks in shanghai again the clerk dropped the food on the floor and still handed it to me she refused to exchange it for fresh ones muffin and sandwich,39
Jenny,2012-04-28,2.0,2012,OH,i love starbucks and your service is always great though i think it is silly when i pull up to the drivethru and see one of your employees with a bandaid over her nose ring really that draws more attention to it and looks silly let your employees be able to show their studs also i was at another starbucks a few days ago and ordered the turkey sandwich i was told they were closing in  minutes and the ovens were turned off dumb,84
Tony,2012-04-17,1.0,2012,ON,my wife and i were at the starbucks location at bay st and cumberland here in toronto we are loyal customers but this particular day saturday april   was not very pleasant i was pickpocketed my wallet was gone i know its not your fault but its easy target where your seats are at one point being very narrow hoards of people collect at one time and thats where it happened we truly enjoy your espressos and cappuccinos unfortunately because of this incident we will not be returning to this location and we will be informing our friends to be vigilant when going there this was very unfortunate  ,107
Janie ,2012-04-15,2.0,2012,NE,i have never been as dissatisfied with starbucks i am a regular every day i purchase coffee  and sometimes twice a day every once in while i purchased the large frappuccino and have it split it into  small cups however this time the new girl refused to do it she was very rude i dont know what her problem was and why she took her unhappiness out on me and my young child all i know is that my daughter started crying i have never had this problem in the bellevue ne location this girl should not be working at starbucks from what my daughter says other than this unhappy girl the service has always been excellent please address this situation,121
Ruby,2012-04-08,2.0,2012,TX,tried everything to make it right still nothing worked first i want to say that the same cup of coffee is being served more in texas than in california and its not in just some spots its mostly all over texas why do these people make less per hour in texas when they actually charge more and this is the sad part i pay more for a bad cup of coffee for over five months that ive been back in texas i cant get a caramel macchiato that is worth drinking even if my life depends on it i have gone to five different locations but i give up i was willing to pay to have a tasty cup of coffee even though i thought the price was too high,130
Brett ,2012-04-08,1.0,2012,Other,april   it was a sunday afternoon and at around  pm my girlfriend and i decided to get starbucks we went to the drive through to order mocha frap for me and caramel frap for my girlfriend as usual after we drove away from the coffee shop i took a sip of my mocha frap  i felt something in my mouth i immediately thought it was a piece of paper from the straw but when i pulled it out i couldnt believe it  it was a hair ball that i just pulled out of my mouth i was disgusted and freaked out i tried to ignore it but i couldnt ,109
Toni,2012-04-07,2.0,2012,ON,i was at a starbucks in kleinburg ontario i was very unhappy that i was told that i could not have my mozzarella and spinach panini it could not be warmed up because the machines were all being cleaned the time was  pm and they close at  pm i had to take my panini home which was a minute drive from there i was not happy at all i am a paying customer and i should be able to have a panini warmed up even at  pm it shouldnt be my problem that the employees would like to be home by  pm i hope this doesnt happen again and that i can be compensated for this issue thank you for your time  ,122
Nancy,2012-04-06,2.0,2012,IL,on two occasions i placed an order for a toasted bagel with cream cheese first time i placed my order and proceeded to the cashier and paid line was long when i returned there were  orders already on the counter morning crowd and i thought one of them was mine the young lady yanked it from my hand and said it was not mine and my bagel order was not even started second time i requested a multigrain bagel and was told that they were out by the cashier another person pointed to the display case and said whatever is there is what we have okay so i asked for a plain bagel when she handed me the bag i looked inside to behold there was a multigrain bagel she did not even acknowledge that they were both mistaken or said we have one after all this starbucks is located in the building where i work and i find it very convenient but a couple of the staff there are particularly rude or dont care thank you,177
Stacy ,2012-04-06,1.0,2012,NY,i went into starbucks and ordered a milk brownie frap and blueberry muffin on april   at  am the cashier was not very friendly i left when i got home i noticed she forgot my muffin and i drove all the way back to the store i let the cashier tahisha know that she forgot my muffin and she looked at me like it was my fault when she went to grab the muffin there were only  left i asked her for the one towards the front to which she let out a loud sigh she gave me the muffin without saying a word the whole time i was there without an im sorry and not even a here you go i took my muffin in silence and did not say thank you ,132
John,2012-03-25,1.0,2012,Other,my wife went in to get two coffees she must have picked up the wrong one that was mine we left and went  miles down the road when i found out i got the wrong one i went back and told your employee  i did not get what my order was so he proceeded to tell me i should have looked at the name on the cup and that was the way it was i said dont you think you owe me an apology for their mistake he said he owed me nothing and told me to leave the store we have been going to that location since it has been opened we spend on the average  to  per month with starbucks needles to say that came to a halt as of today the store is at  fairfield blvd ponte vedra beach  is your great employee of the year i will be calling your store manager tomorrow,157
Crystal,2012-03-25,1.0,2012,NY,i went to my corner starbucks at  st ave  th street in ny as usual no smiles from the morning crew but today a particularly rude cashier by the name of  had the nerve to interrupt my conversation with the person behind me when i told that person that this was the worst starbucks in the neighborhood he espoused very sarcastically how sorry he was and proceeded to talk back to me all the way through my transaction the girl working behind him was using her cell phone while working and the others were looking cross at every customer that walked in absolutely the worst customer service this is sad i have already complained to their management but it seems that starbucks has a monopoly here in nyc as they are literally on every corner,135
Vicki,2012-03-18,1.0,2012,OR,i have been coming to the starbucks at  ne mlk blvd portland or for  years it used to be my favorite part of the day i chose this particular starbucks because i could come and have a quiet time in a comfortable chair to rejuvenate and forget the world in a book but recently the manager started engaging me in conversations about my day it was nice at first but then i noticed that the employees were laughing when i walked in and i heard them talking about me ,89
Maggie,2012-03-17,2.0,2012,CA,i always like to get a coffee like around  pm to  pm it seems that every time i go to this starbucks located at  e rd street los angeles ca they never have the cinnamon swirl coffee cake i have been going to this starbucks because it is closer to home and i have try to go a little earlier to see if maybe they just run out of this bread because it might be popular but even that i always get no answer when i want to purchase this bread this is not the first time that has happened to me i am a manager of a fast food place and i know that customer service is really important as well as quality product hopefully you guys can do something about this or i will have to stop going to starbucks,142
MaryJane,2012-03-14,2.0,2012,CA,i ordered a lemon cake i sat down and discovered it was hard and old i went back to return it and the girl said all the cake is the same i said may i please have a fresh slice i dont believe that they are all the same she got mad and took the tongs scraping off the frosting and stuffed the cake in the bag then she began to talk about me to another employee bad customer service very rude,82
Dale ,2012-03-13,2.0,2012,CA,on  my wife went to the starbucks on highway  in yuba city and ordered a granda and a venita vanilla chai tea both drinks were too hot to drink for almost  minutes by this time we were  miles away and once we could drink them we found that there was no vanilla we would have taken it back if we were not so far from the store my wife also had an apple fritter that was hard as steel,79
